generation,rank,stage,fitness,mean_score,std_score,mean_steps,mean_max_tile,rate_2048,rate_4096,rate_8192,w_lost_penalty,w_empty,w_merges,w_monotonicity,w_sum
10,3,full,72864.751217,59485.333333,45744.975661,2691.333333,3754.666667,0.666667,0.333333,0.333333,211017.899858,567.514395547,1497.73961001,156.69569255,19.0142673344
10,4,full,67036.359433,54666.666667,12606.144675,2621.333333,3413.333333,1.000000,0.666667,0.000000,236126.619487,527.779485586,1394.14279196,132.196907304,39.7841497045
10,5,full,59216.660722,51262.666667,20920.118886,2519.666667,2730.666667,1.000000,0.333333,0.000000,306804.496065,594.210512589,1377.66451835,153.108513616,32.6443628566
10,6,full,56278.783266,48430.666667,23037.668015,2336.000000,2730.666667,1.000000,0.333333,0.000000,248828.818,407.61078031,1558.47478044,124.844450841,26.7842525208
10,7,fast,26097.349543,23357.333333,11866.342467,1257.000000,1536.000000,0.666667,0.000000,0.000000,213333.767356,666.605561468,1387.8562487,123.379013521,43.1718163199
10,8,fast,19600.989640,18512.000000,11553.540525,1019.666667,1194.666667,0.333333,0.000000,0.000000,232724.251989,508.443275083,1388.48487488,118.172755896,39.6542013925
10,9,fast,19485.294200,18476.000000,13147.449334,1025.000000,1109.333333,0.333333,0.000000,0.000000,252021.505932,590.785997261,1525.20287734,149.184171621,31.1881069977
10,10,fast,19222.063068,17874.666667,6385.405303,998.000000,1365.333333,0.333333,0.000000,0.000000,236594.700442,537.654870914,1485.64771426,157.074503701,39.2036973906
10,11,fast,18342.822963,16966.666667,5810.207416,940.000000,1365.333333,0.333333,0.000000,0.000000,232887.081682,536.999162762,1480.0865672,157.204534973,34.1352658299
10,12,fast,18297.207391,17261.333333,12615.852180,943.000000,1109.333333,0.333333,0.000000,0.000000,207917.081714,608.753367333,1374.66785428,127.965155271,31.7731176519
10,13,fast,17048.709734,15604.000000,4439.138655,852.666667,1365.333333,0.333333,0.000000,0.000000,162735.019164,614.781561519,1496.61603467,136.085079903,26.5595082706
10,14,fast,16714.418201,15453.333333,8111.635977,873.000000,1194.666667,0.333333,0.000000,0.000000,250961.524668,535.796928518,1487.35473858,116.535652146,33.7610749546
10,15,fast,16111.678570,14785.333333,6806.428595,823.333333,1194.666667,0.333333,0.000000,0.000000,218354.584612,516.212064443,1374.89448338,123.537423862,20.7082050062
10,16,fast,11319.816927,11486.666667,3336.994789,697.333333,853.333333,0.000000,0.000000,0.000000,222203.367213,569.756926968,1059.96383183,122.936573406,19.7764523871
11,1,full,123785.586992,99740.000000,25754.926830,4460.333333,5461.333333,1.000000,1.000000,0.333333,231744.409738,583.955878985,1392.01148956,130.898789597,17.3166866249
11,2,full,95847.315319,76282.666667,35373.693628,3389.666667,4778.666667,1.000000,0.666667,0.333333,217244.384852,624.171923037,1369.68561872,122.249626596,31.9924637187
11,3,full,93590.956271,76630.666667,794.207921,3531.666667,4096.000000,1.000000,1.000000,0.000000,251023.155139,581.213403781,1797.39757934,120.451790273,30.2760044049
11,4,full,75243.634543,60196.000000,45713.975806,2690.000000,4096.000000,1.000000,0.333333,0.333333,230704.394863,643.281854805,1734.04919025,116.178373441,44.6492117512
11,5,full,70796.165993,58653.333333,17143.346801,2797.666667,3413.333333,1.000000,0.666667,0.000000,272761.781948,569.159551543,1366.63633162,171.351228435,25.7422325702
11,6,fast,40454.457149,33922.666667,16030.857023,1691.333333,2389.333333,0.666667,0.333333,0.000000,254945.47121,612.537083214,1278.36707964,112.173719456,41.4617991534
11,7,fast,38373.029165,33568.000000,3899.416709,1744.000000,2048.000000,1.000000,0.000000,0.000000,230903.480261,644.502855095,1554.18715614,130.121061416,46.3888828864
11,8,fast,36642.478098,32062.666667,21737.104703,1646.666667,2048.000000,0.333333,0.333333,0.000000,235449.315052,523.597678329,1391.06987224,119.051784522,32.8863713957
11,9,fast,35951.177062,31906.666667,32443.125428,1547.666667,1877.333333,0.333333,0.333333,0.000000,212399.56998,580.561002419,1339.7744426,166.809068441,19.0707158851
11,10,fast,34591.764776,28436.000000,23551.371142,1381.000000,2133.333333,0.666667,0.333333,0.000000,238237.518132,567.231380883,1526.20574058,130.797156282,41.6786726169
11,11,full,34537.472786,29820.000000,5650.544281,1556.666667,2048.000000,1.000000,0.000000,0.000000,251023.155139,633.345339713,1797.39757934,120.451790273,30.2760044049
11,12,fast,33885.298476,29185.333333,6000.697145,1497.666667,2048.000000,1.000000,0.000000,0.000000,233891.831144,588.882100917,1497.30644201,147.753176874,23.9421174374
11,13,fast,24188.923606,23141.333333,12381.527890,1272.333333,1365.333333,0.333333,0.000000,0.000000,251506.586195,516.765120343,1513.50366728,124.829399404,27.3688415961
11,14,fast,18447.071419,16988.000000,4151.904944,924.000000,1365.333333,0.333333,0.000000,0.000000,243952.161415,526.23568319,1462.87553747,145.879666461,40.7114922735
11,15,fast,17816.974095,18001.333333,3687.184774,1052.000000,1024.000000,0.000000,0.000000,0.000000,218342.768649,599.344966053,1370.83045834,120.802377803,20.5729608212
11,16,fast,16713.504156,15464.000000,8343.250206,872.333333,1194.666667,0.333333,0.000000,0.000000,243921.031364,568.135217429,1503.80097643,153.842161641,15.377474671
12,1,full,96845.629028,76953.333333,28820.752770,3464.666667,4778.666667,1.000000,0.666667,0.333333,230394.922137,598.365286452,1474.23037971,129.209031253,19.9440538369
12,2,full,89193.443039,72474.666667,5624.472558,3321.666667,4096.000000,1.000000,1.000000,0.000000,231744.409738,583.955878985,1392.01148956,130.898789597,17.3166866249
12,3,full,81304.747466,64581.333333,5531.717354,2996.666667,4096.000000,1.000000,1.000000,0.000000,232817.081045,596.744997226,1380.13431918,127.649158901,29.8397635807
12,4,full,71285.058933,59429.333333,22885.487998,2804.666667,3413.333333,1.000000,0.666667,0.000000,230489.777819,582.085746144,1394.55682581,162.84990619,13.5399853251
12,5,full,65534.445117,53674.666667,22804.430992,2525.000000,3413.333333,1.000000,0.666667,0.000000,218609.497077,642.8333855,1583.59695705,125.4474017,43.5031114953
12,6,fast,41072.039297,34806.666667,21359.214051,1723.333333,2389.333333,0.666667,0.333333,0.000000,225967.63286,622.841746358,1769.08972744,116.426066558,34.6691806549
12,7,fast,40578.688367,34372.000000,22532.899325,1716.000000,2218.666667,0.666667,0.333333,0.000000,224414.261051,619.359526415,1674.6680213,122.16744724,29.9424138541
12,8,full,39821.432291,35000.000000,3571.354178,1849.333333,2048.000000,1.000000,0.000000,0.000000,237665.592472,610.080441118,992.899877843,119.648782029,34.0416314179
12,9,fast,38368.569318,31664.000000,12575.280302,1570.666667,2389.333333,0.666667,0.333333,0.000000,237185.945135,583.650433726,1549.01659997,127.657767842,32.016736437
12,10,fast,38153.914067,31710.666667,17801.718669,1587.666667,2389.333333,0.666667,0.333333,0.000000,232039.136134,598.58339652,1675.24981823,117.333851803,43.8639625681
12,11,fast,38111.129805,33672.000000,24550.737233,1670.000000,2048.000000,0.333333,0.333333,0.000000,262241.841807,613.573819466,1284.06156243,120.548321112,39.3757140608
12,12,fast,28337.471376,25637.333333,12663.905804,1384.000000,1536.000000,0.666667,0.000000,0.000000,261802.341222,583.87463979,1484.41374145,106.447796542,26.8404090514
12,13,fast,26934.372138,24126.666667,10512.557232,1273.333333,1706.666667,0.666667,0.000000,0.000000,251023.155139,582.275175047,1986.93340921,130.426706785,27.3648241754
12,14,fast,13745.237334,14005.333333,5201.919987,845.333333,853.333333,0.000000,0.000000,0.000000,272761.781948,569.159551543,1366.63633162,171.351228435,23.5603613834
12,15,fast,12653.749955,12897.333333,4871.667568,792.000000,853.333333,0.000000,0.000000,0.000000,233656.603882,624.171923037,1369.68561872,122.249626596,31.9924637187
12,16,fast,11378.792864,11617.333333,4770.809389,716.666667,853.333333,0.000000,0.000000,0.000000,217244.384852,624.171923037,1369.68561872,122.249626596,31.9924637187
13,1,full,94495.186774,77720.000000,4496.264524,3595.000000,4096.000000,1.000000,1.000000,0.000000,207664.479177,597.607483316,1568.48772761,146.640977396,27.6654996973
13,2,full,73834.787557,61701.333333,17330.915524,2908.000000,3413.333333,1.000000,0.666667,0.000000,224749.525898,618.671329637,1590.67097776,135.891035737,46.0696454003
13,3,full,70943.476344,59145.333333,24037.139782,2810.333333,3413.333333,1.000000,0.666667,0.000000,231744.409738,583.955878985,1392.01148956,130.898789597,17.3166866249
13,4,full,60959.269413,50884.000000,25161.278399,2425.666667,3072.000000,0.666667,0.666667,0.000000,169206.779997,583.955878985,1392.01148956,135.875693764,21.2051164551
13,5,full,54584.027583,46152.000000,11359.448343,2294.000000,2730.666667,1.000000,0.333333,0.000000,230394.922137,598.365286452,1474.23037971,129.209031253,19.9440538369
13,6,full,54584.027583,46152.000000,11359.448343,2294.000000,2730.666667,1.000000,0.333333,0.000000,230394.922137,598.365286452,1474.23037971,129.209031253,19.9440538369
13,7,fast,33631.906547,29077.333333,22241.869066,1465.666667,2048.000000,0.333333,0.333333,0.000000,231705.472216,513.879268386,1368.2762011,117.614572216,12.3366866848
13,8,fast,31881.457725,28966.666667,8370.845490,1531.333333,1706.666667,0.666667,0.000000,0.000000,231824.193931,594.109388185,1611.10616102,120.314767116,16.256963479
13,9,fast,28794.298915,25902.666667,8834.021709,1391.666667,1706.666667,0.666667,0.000000,0.000000,237427.862593,687.221695052,906.430393391,119.800179915,20.3169069089
13,10,fast,28341.609382,25334.666667,6527.812361,1358.333333,1706.666667,0.666667,0.000000,0.000000,232161.570195,597.246551415,1449.01108767,129.081777481,29.1886669667
13,11,fast,28218.846581,25422.666667,10743.068380,1361.333333,1706.666667,0.666667,0.000000,0.000000,231539.161128,587.534714496,1487.66781374,129.236563628,17.7692883546
13,12,fast,25075.277861,23713.333333,6094.442787,1313.333333,1365.333333,0.333333,0.000000,0.000000,231494.815642,625.202763778,1758.8151965,127.837729771,29.9052451107
13,13,fast,21750.109450,20529.333333,8917.810992,1130.666667,1365.333333,0.333333,0.000000,0.000000,232817.081045,596.744997226,1380.13431918,127.649158901,29.8397635807
13,14,fast,20825.856420,19541.333333,7642.871595,1098.666667,1365.333333,0.333333,0.000000,0.000000,229044.771552,627.894114791,1520.84951055,99.5987411658,38.6677507644
13,15,fast,16976.477888,15661.333333,7030.442249,877.666667,1194.666667,0.333333,0.000000,0.000000,215683.885176,631.956818126,1424.58144934,125.750738137,42.332734799
13,16,fast,12110.503337,12112.000000,29.933259,713.666667,1024.000000,0.000000,0.000000,0.000000,215274.788863,643.352636501,1604.76063835,120.888308006,43.4294122476
14,1,full,124571.798452,92049.333333,22884.030958,3863.000000,6826.666667,1.000000,1.000000,0.666667,230173.170945,597.568393496,1593.06596839,119.102347009,9.2606364529
14,2,full,108581.459413,84938.666667,33810.811736,3711.333333,5461.333333,1.000000,1.000000,0.333333,262310.6275,583.955878985,1392.01148956,132.213663855,18.6349740403
14,3,full,80479.611191,68409.333333,18594.442850,3263.000000,3413.333333,1.000000,0.666667,0.000000,236715.504139,700.23561377,1346.89666695,120.309569558,20.2639228354
14,4,full,71993.330391,60106.666667,22266.725509,2785.000000,3413.333333,1.000000,0.666667,0.000000,254148.688881,690.140379251,838.960185745,120.085928011,12.8973615276
14,5,full,68548.157242,56450.666667,18050.188500,2642.000000,3413.333333,1.000000,0.666667,0.000000,200273.956386,576.649824098,1383.03009788,135.877520875,43.3652040673
14,6,full,50233.822744,41920.000000,13723.545120,2080.333333,2730.666667,1.000000,0.333333,0.000000,207664.479177,597.607483316,1568.48772761,146.640977396,27.6654996973
14,7,fast,34392.984463,31542.666667,9660.310738,1692.333333,1706.666667,0.666667,0.000000,0.000000,230420.286641,592.703410348,1581.23687115,129.805208519,19.9483359563
14,8,fast,33662.413571,28890.666667,4565.061908,1496.000000,2048.000000,1.000000,0.000000,0.000000,231736.075735,535.605767904,1378.04499938,126.83643232,16.5851343576
14,9,fast,33457.926064,28657.333333,17321.478715,1460.333333,2048.000000,0.333333,0.333333,0.000000,232519.372724,624.244490597,1346.00477134,130.225838356,9.66954663291
14,10,fast,31482.428871,28789.333333,12804.755922,1515.333333,1706.666667,0.666667,0.000000,0.000000,224795.856845,500.995670139,1582.03494428,152.732046931,18.331830001
14,11,fast,29378.505744,26397.333333,7043.218456,1406.333333,1706.666667,0.666667,0.000000,0.000000,197231.031026,596.309671263,1590.61257532,140.463974248,24.9184456933
14,12,fast,27395.039346,24362.666667,6019.213090,1294.000000,1706.666667,0.666667,0.000000,0.000000,224749.525898,618.671329637,1590.67097776,135.891035737,46.0696454003
14,13,fast,27227.377003,24392.000000,9959.126602,1296.000000,1706.666667,0.666667,0.000000,0.000000,212282.564979,598.30321283,1554.89503798,123.241693657,22.7484447095
14,14,fast,24406.575502,23160.000000,8401.823294,1282.666667,1365.333333,0.333333,0.000000,0.000000,225494.189842,604.460052839,1432.27566652,134.064713373,32.7790897524
14,15,fast,23657.960820,20477.333333,3054.116930,1079.666667,1706.666667,0.666667,0.000000,0.000000,233615.429936,598.256000629,1556.61948627,141.736171518,30.4724798591
14,16,fast,18276.400321,18373.333333,1938.660248,1087.333333,1024.000000,0.000000,0.000000,0.000000,230940.605119,595.652037771,1387.67441587,130.817674484,20.0820228774
15,1,full,93413.238546,73728.000000,32961.895738,3309.333333,4778.666667,1.000000,0.666667,0.333333,252254.95552,613.853218953,1593.06596839,119.102347009,9.2606364529
15,2,full,73449.889038,61277.333333,16548.885911,2911.333333,3413.333333,1.000000,0.666667,0.000000,261463.503699,603.430991992,1403.90346842,133.952284751,16.0513205102
15,3,full,63017.708878,55182.666667,23299.155769,2725.666667,2730.666667,1.000000,0.333333,0.000000,235316.44224,696.204689155,1211.65438968,120.149874154,11.8165659126
15,4,full,52923.587423,44489.333333,11314.918215,2195.333333,2730.666667,1.000000,0.333333,0.000000,233604.237266,680.828609533,1298.71853209,120.509117441,13.7055176658
15,5,full,51692.219728,43240.000000,10955.605445,2155.666667,2730.666667,1.000000,0.333333,0.000000,245504.865812,695.288845042,1163.83754644,137.059574706,16.4033325694
15,6,full,40018.190489,33753.333333,21369.523553,1666.666667,2389.333333,0.666667,0.333333,0.000000,230420.286641,592.703410348,1350.54509845,129.805208519,19.9483359563
15,7,fast,30867.119633,28173.333333,12790.940683,1501.333333,1706.666667,0.666667,0.000000,0.000000,202944.589061,581.417832379,1406.39064133,147.632912551,34.1002896497
15,8,fast,29641.672414,26956.000000,12953.218390,1460.333333,1536.000000,0.666667,0.000000,0.000000,267330.674557,672.316430163,1405.46859064,111.855618311,16.1952651089
15,9,fast,26765.284420,23805.333333,7467.644936,1268.000000,1706.666667,0.666667,0.000000,0.000000,236715.504139,770.320648177,1346.89666695,120.309569558,20.2639228354
15,10,fast,23866.871133,22689.333333,9782.577347,1266.333333,1365.333333,0.333333,0.000000,0.000000,256460.45679,701.592161715,772.53708222,136.453400763,11.7393446031
15,11,fast,23616.171982,20906.666667,12476.560352,1122.666667,1450.666667,0.666667,0.000000,0.000000,234663.187686,637.147322271,1567.37714658,124.130287017,14.8004825048
15,12,fast,22590.646864,21353.333333,8587.062724,1185.000000,1365.333333,0.333333,0.000000,0.000000,230856.894518,623.413925152,1387.86787664,129.901698297,14.7165743121
15,13,fast,20829.550716,19773.333333,12208.985689,1100.000000,1194.666667,0.333333,0.000000,0.000000,232882.422832,609.494774822,1124.56128401,123.39282079,9.62195423356
15,14,fast,20769.840020,19298.666667,3909.866267,1088.333333,1365.333333,0.333333,0.000000,0.000000,262310.6275,583.955878985,1392.01148956,132.213663855,18.6349740403
15,15,fast,18318.955629,17237.333333,11700.887412,975.000000,1194.666667,0.333333,0.000000,0.000000,205640.044716,628.962603744,1386.80046073,132.556843629,29.4635049715
15,16,fast,14945.195710,13752.000000,9469.419130,774.666667,1109.333333,0.333333,0.000000,0.000000,230173.170945,597.568393496,1593.06596839,119.102347009,9.2606364529
16,1,full,111535.875594,87790.666667,31762.488120,3870.333333,5461.333333,1.000000,1.000000,0.333333,226582.838479,548.808241919,1429.24969924,117.232744563,17.624377707
16,2,full,102530.669242,83220.000000,40453.281828,3727.333333,4778.666667,1.000000,0.666667,0.333333,249592.096351,683.485868867,1491.56456249,120.522213182,14.2159915353
16,3,full,84607.027618,67866.666667,5192.780972,3099.000000,4096.000000,1.000000,1.000000,0.000000,232734.969476,696.272333686,1211.38712094,127.963282714,11.2572956509
16,4,full,71648.715963,59465.333333,16332.347399,2831.000000,3413.333333,1.000000,0.666667,0.000000,245406.602955,664.684971422,1592.47283467,115.963595976,16.9988226584
16,5,full,68844.393617,56666.666667,16445.461002,2656.000000,3413.333333,1.000000,0.666667,0.000000,245504.865812,695.288845042,1163.83754644,137.059574706,16.4033325694
16,6,full,63486.429998,53513.333333,27204.733379,2568.000000,3072.000000,0.666667,0.666667,0.000000,245950.101294,695.154103718,1218.65212726,140.521134164,11.3964346055
16,7,fast,37223.014579,32517.333333,5886.375078,1679.666667,2048.000000,1.000000,0.000000,0.000000,261244.037692,677.376868476,1463.27484845,118.811429832,10.6281566466
16,8,fast,36485.352174,29861.333333,14186.289845,1443.000000,2389.333333,0.666667,0.333333,0.000000,239297.831417,629.968021431,1430.76869349,119.167182711,9.73621301003
16,9,fast,36385.010645,31645.333333,5206.453773,1633.333333,2048.000000,1.000000,0.000000,0.000000,250410.389355,606.03172693,1614.89835298,133.71061605,17.2864886652
16,10,fast,34891.632350,30108.000000,4327.353002,1559.000000,2048.000000,1.000000,0.000000,0.000000,247019.696585,603.430991992,1403.90346842,133.952284751,16.0513205102
16,11,fast,34118.705288,29589.333333,22745.894242,1523.333333,1877.333333,0.333333,0.333333,0.000000,275034.255835,569.659877892,1480.7712011,129.243764271,10.5218714836
16,12,fast,29055.739590,26149.333333,8538.541536,1379.666667,1706.666667,0.666667,0.000000,0.000000,231566.322196,675.895260154,1297.22968199,128.459264045,13.7252599943
16,13,fast,28317.352647,25249.333333,5306.280388,1362.333333,1706.666667,0.666667,0.000000,0.000000,261463.503699,603.430991992,1403.90346842,133.952284751,16.0513205102
16,14,fast,28156.451856,25220.000000,7937.629537,1352.000000,1706.666667,0.666667,0.000000,0.000000,252254.95552,613.853218953,1593.06596839,119.102347009,9.2606364529
16,15,fast,21610.614782,18668.000000,7814.371035,994.000000,1536.000000,0.666667,0.000000,0.000000,202944.589061,581.417832379,1312.84593473,150.17785462,38.9325248943
16,16,fast,20169.738870,17188.000000,7031.889267,908.666667,1536.000000,0.666667,0.000000,0.000000,234573.448582,658.912737344,1350.82966234,128.707409584,15.5383283156
17,1,full,129727.488248,106278.666667,37690.235034,4659.000000,5461.333333,1.000000,1.000000,0.333333,247633.000692,684.535174025,1243.7311396,121.533385293,11.3054135491
17,2,full,90777.821144,74238.666667,9216.910449,3454.666667,4096.000000,1.000000,1.000000,0.000000,297361.709381,666.04166496,1619.40138643,116.049364706,16.4313509142
17,3,full,79568.274024,62989.333333,8421.186193,2875.666667,4096.000000,1.000000,1.000000,0.000000,245393.984548,701.623640779,1684.35304848,142.128224753,17.1588171577
17,4,full,73835.587180,61669.333333,16674.923075,2912.000000,3413.333333,1.000000,0.666667,0.000000,243626.53642,695.427649467,1221.48632633,154.259203315,10.6233975043
17,5,full,73369.463096,61382.666667,20264.071413,2859.666667,3413.333333,1.000000,0.666667,0.000000,235859.127692,675.470835759,1186.15025237,131.005490253,15.0836345904
17,6,full,58933.633917,50688.000000,15087.321653,2480.333333,2730.666667,1.000000,0.333333,0.000000,237610.242758,710.834501098,1078.14793905,118.574890449,5.48207252858
17,7,fast,31276.586680,28534.666667,11828.266408,1519.333333,1706.666667,0.666667,0.000000,0.000000,249592.096351,683.485868867,1491.56456249,120.522213182,14.2159915353
17,8,fast,31157.324622,28282.666667,9173.507556,1492.333333,1706.666667,0.666667,0.000000,0.000000,253003.09113,698.423455677,1413.39710475,121.376077864,10.4857259221
17,9,fast,31154.704770,28224.000000,8052.571266,1519.666667,1706.666667,0.666667,0.000000,0.000000,223364.671106,560.002321839,1572.16075724,117.394284568,17.7820894872
17,10,fast,30939.364795,26621.333333,26972.704095,1377.000000,1706.666667,0.333333,0.333333,0.000000,226582.838479,548.808241919,1429.24969924,117.232744563,17.624377707
17,11,fast,27830.701779,24820.000000,6452.631091,1338.333333,1706.666667,0.666667,0.000000,0.000000,245464.627994,656.416193913,1544.68406686,133.669688027,17.0269371783
17,12,fast,25183.861287,22124.000000,5469.440922,1201.333333,1706.666667,0.666667,0.000000,0.000000,289539.986384,645.73912362,1470.0888619,121.882115599,12.76769497
17,13,fast,23625.015842,22501.333333,10859.683155,1239.000000,1365.333333,0.333333,0.000000,0.000000,242421.276734,556.370263087,1334.03662706,122.079542242,13.0922183123
17,14,fast,22544.774763,21401.333333,10464.504745,1193.666667,1365.333333,0.333333,0.000000,0.000000,248900.32137,674.421855906,1580.19788554,118.886907696,13.0403327988
17,15,fast,13407.367733,13641.333333,4679.312010,833.666667,853.333333,0.000000,0.000000,0.000000,230185.04147,561.122867017,1159.34192654,132.251163309,15.1273669153
17,16,fast,10823.223550,11108.000000,5695.529007,697.666667,768.000000,0.000000,0.000000,0.000000,262358.19121,672.855947161,1457.47627556,128.546266532,10.6776132043
18,1,full,114515.418995,90690.666667,30171.620102,4019.000000,5461.333333,1.000000,1.000000,0.333333,236529.262136,698.580702657,1226.46927007,136.981922711,14.5203261611
18,2,full,93997.301773,77128.000000,2613.964550,3566.000000,4096.000000,1.000000,1.000000,0.000000,250243.242147,664.098759883,1497.33544905,121.325926443,14.9843372761
18,3,full,93814.601903,73881.333333,28001.295272,3305.333333,4778.666667,1.000000,0.666667,0.333333,271451.337001,691.922372591,1459.89667553,120.746584565,10.1558042544
18,4,full,83021.873646,66246.666667,4495.860417,3103.666667,4096.000000,1.000000,1.000000,0.000000,245967.473236,685.787866289,1727.8055866,116.925595569,13.7186611896
18,5,full,78593.295519,63048.000000,35760.756293,2897.666667,4096.000000,1.000000,0.333333,0.333333,247101.945362,684.428121941,1213.06719824,121.296278954,10.5252436414
18,6,full,73047.705216,60836.000000,15765.895682,2900.333333,3413.333333,1.000000,0.666667,0.000000,199080.704856,643.43179364,1865.41755412,154.479315627,10.8259668724
18,7,fast,40168.648827,33670.666667,16707.023460,1656.000000,2389.333333,0.666667,0.333333,0.000000,297361.709381,666.04166496,1619.40138643,116.049364706,16.4313509142
18,8,fast,40168.648827,33670.666667,16707.023460,1656.000000,2389.333333,0.666667,0.333333,0.000000,297361.709381,666.04166496,1619.40138643,116.049364706,16.4313509142
18,9,fast,38379.561297,32049.333333,20062.107389,1619.000000,2218.666667,0.666667,0.333333,0.000000,240256.696651,671.099509505,1584.37078063,122.50865522,14.6344562967
18,10,fast,36251.682236,29569.333333,13019.688612,1442.333333,2389.333333,0.666667,0.333333,0.000000,247633.000692,684.535174025,1243.7311396,121.533385293,11.3054135491
18,11,fast,34213.052696,31397.333333,10352.279405,1688.666667,1706.666667,0.666667,0.000000,0.000000,243162.579135,786.698346488,916.399178371,134.958315459,13.8001216723
18,12,fast,33554.489864,28800.000000,4910.202711,1465.666667,2048.000000,1.000000,0.000000,0.000000,245878.610603,685.059526629,1243.22572325,124.333867629,10.9561587433
18,13,fast,31964.942072,29001.333333,7394.491884,1560.000000,1706.666667,0.666667,0.000000,0.000000,247209.070077,677.164606446,1581.50973381,126.561892827,17.4779339977
18,14,fast,29550.118847,26630.666667,8277.623062,1422.000000,1706.666667,0.666667,0.000000,0.000000,227311.951436,584.112124958,1610.64092652,130.620272718,17.0219885754
18,15,fast,18491.383660,17366.666667,10838.993475,953.333333,1194.666667,0.333333,0.000000,0.000000,297361.709381,666.04166496,1619.40138643,109.174064908,16.4313509142
18,16,fast,18183.262245,16696.000000,3588.088442,926.666667,1365.333333,0.333333,0.000000,0.000000,233444.397411,685.558939818,1273.92064481,111.358429239,16.1973173937
19,1,full,127233.836032,103934.666667,40683.279361,4600.666667,5461.333333,1.000000,1.000000,0.333333,265223.153075,642.494656676,1898.01398014,123.464135698,10.415064503
19,2,full,88296.650390,70629.333333,39986.992196,3172.000000,4437.333333,0.666667,0.666667,0.333333,249079.986778,671.557711377,1443.3259557,121.938366511,15.6548551926
19,3,full,75462.835435,63440.000000,19543.291296,3048.333333,3413.333333,1.000000,0.666667,0.000000,250243.242147,664.098759883,1497.33544905,121.325926443,14.9843372761
19,4,full,70156.728927,60244.000000,28412.088132,2880.000000,3072.000000,0.666667,0.666667,0.000000,251164.340651,677.551454538,1723.1279895,117.103722029,14.4008499943
19,5,full,59162.545344,50856.000000,13869.093121,2533.333333,2730.666667,1.000000,0.333333,0.000000,239725.569639,686.603359204,1210.35635521,130.968559243,14.6689944847
19,6,full,58511.297124,50460.000000,18974.057517,2472.333333,2730.666667,1.000000,0.333333,0.000000,236529.262136,698.580702657,1226.46927007,136.981922711,14.5203261611
19,7,fast,24022.785957,22846.666667,9810.947536,1261.666667,1365.333333,0.333333,0.000000,0.000000,239034.008766,715.804160094,894.076604794,137.450135919,13.8839773398
19,8,fast,21771.650212,20790.666667,13713.662417,1160.666667,1194.666667,0.333333,0.000000,0.000000,275882.832907,677.852509669,1586.76041921,122.668178818,15.6560962978
19,9,fast,21705.535807,20609.333333,11409.283861,1146.333333,1194.666667,0.333333,0.000000,0.000000,295629.436877,822.510974971,1477.85936326,117.435798152,15.2472847747
19,10,fast,19762.591610,18674.666667,11574.834465,1039.333333,1109.333333,0.333333,0.000000,0.000000,250014.862415,674.855254147,1304.33169211,124.133660799,10.1334692379
19,11,fast,18037.133067,16762.666667,7844.005326,919.000000,1365.333333,0.333333,0.000000,0.000000,179538.105503,651.245612015,1843.48736096,151.874802314,10.2091456087
19,12,fast,17350.975765,16252.000000,11353.818036,958.000000,1024.000000,0.333333,0.000000,0.000000,232862.640954,503.106649268,1661.95832296,119.365657643,10.4791870369
19,13,fast,16966.342750,15576.000000,5526.478324,856.000000,1365.333333,0.333333,0.000000,0.000000,235610.061698,698.827172279,1243.17784837,128.079241484,11.7966779595
19,14,fast,15612.914664,15762.666667,2995.040048,926.666667,1024.000000,0.000000,0.000000,0.000000,235681.974955,684.87003282,1209.37958827,123.791156435,12.0857402621
19,15,fast,13793.418647,14010.666667,4344.960401,850.333333,853.333333,0.000000,0.000000,0.000000,265243.653009,690.34257516,1601.42367223,124.778524768,11.2097656747
19,16,fast,13037.126959,13246.666667,4190.794144,807.000000,853.333333,0.000000,0.000000,0.000000,248091.63921,694.070566704,1217.70879298,140.262708024,14.7035842374
